Territorio_Code,Indicatore_Code,TipoVolontariato_Code,Anno,Valore,AmpiezzaFamiglia_Code,RisorseEconomiche_Code,Sesso_Code,AnniAttivita_Code,TipoAttivita_Code,TitoloStudio_Code,CondizioneLavorativa_Code,Eta_Code
IT,PGE15_UAAV,ORGVOL,2013,197.0,,,1.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2023,109.0,,,1.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2013,153.0,,,1.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2023,141.0,,,1.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2013,745.0,,,1.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2023,433.0,,,1.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2013,109.0,,,1.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2023,119.0,,,1.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2013,408.0,,,1.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2023,353.0,,,1.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2013,32.0,,,1.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2023,28.0,,,1.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2013,79.0,,,1.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2023,93.0,,,1.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2013,237.0,,,1.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2023,257.0,,,1.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2013,2223.0,,,1.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2023,1647.0,,,1.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2013,263.0,,,1.0,,60.0,,,
IT,PGE15_UAAV,ORGVOL,2023,111.0,,,1.0,,60.0,,,
IT,PGE15_UAAV,ORGVOL,2013,72.0,,,2.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2023,53.0,,,2.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2013,143.0,,,2.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2023,116.0,,,2.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2013,585.0,,,2.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2023,423.0,,,2.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2013,135.0,,,2.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2023,93.0,,,2.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2013,563.0,,,2.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2023,492.0,,,2.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2013,21.0,,,2.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2023,31.0,,,2.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2013,15.0,,,2.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2023,35.0,,,2.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2013,274.0,,,2.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2023,227.0,,,2.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2013,1900.0,,,2.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2023,1527.0,,,2.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2013,92.0,,,2.0,,60.0,,,
IT,PGE15_UAAV,ORGVOL,2023,47.0,,,2.0,,60.0,,,
IT,PGE15_UAAV,ORGVOL,2013,268.0,,,9.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2023,162.0,,,9.0,,101.0,,,
IT,PGE15_UAAV,ORGVOL,2013,296.0,,,9.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2023,257.0,,,9.0,,102.0,,,
IT,PGE15_UAAV,ORGVOL,2013,1330.0,,,9.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2023,856.0,,,9.0,,103.0,,,
IT,PGE15_UAAV,ORGVOL,2013,244.0,,,9.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2023,212.0,,,9.0,,201.0,,,
IT,PGE15_UAAV,ORGVOL,2013,971.0,,,9.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2023,845.0,,,9.0,,202.0,,,
IT,PGE15_UAAV,ORGVOL,2013,54.0,,,9.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2023,59.0,,,9.0,,301.0,,,
IT,PGE15_UAAV,ORGVOL,2013,94.0,,,9.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2023,128.0,,,9.0,,302.0,,,
IT,PGE15_UAAV,ORGVOL,2013,510.0,,,9.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2023,484.0,,,9.0,,40.0,,,
IT,PGE15_UAAV,ORGVOL,2013,4123.0,,,9.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2023,3175.0,,,9.0,,99.0,,,
IT,PGE15_UAAV,ORGVOL,2013,355.0,,,9.0,,60.0,,,
IT,PGE15_UAAV,ORGVOL,2023,157.0,,,9.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.3,,,1.0,,101.0,,,
IT,PGE15_UAPV,DIRVOL,2013,8.2,,,1.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2023,9.3,,,1.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2013,19.7,,,1.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2023,25.4,,,1.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2013,6.6,,,1.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2023,3.6,,,1.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2013,32.9,,,1.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2023,17.1,,,1.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2013,7.1,,,1.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2023,4.8,,,1.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2013,3.4,,,1.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2023,5.4,,,1.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2013,16.3,,,1.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2023,26.4,,,1.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2013,5.7,,,1.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2023,4.8,,,1.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2013,4.4,,,1.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2023,7.5,,,1.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.1,,,2.0,,101.0,,,
IT,PGE15_UAPV,DIRVOL,2013,6.6,,,2.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2023,7.8,,,2.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2013,12.7,,,2.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2023,28.9,,,2.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2013,4.5,,,2.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2023,5.2,,,2.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2013,54.6,,,2.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2023,28.9,,,2.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.3,,,2.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2023,0.8,,,2.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.4,,,2.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2023,1.0,,,2.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2013,16.0,,,2.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2023,25.9,,,2.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2013,5.9,,,2.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2023,5.1,,,2.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.9,,,2.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2023,1.1,,,2.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2013,1.2,,,9.0,,101.0,,,
IT,PGE15_UAPV,DIRVOL,2013,7.4,,,9.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2023,8.5,,,9.0,,102.0,,,
IT,PGE15_UAPV,DIRVOL,2013,16.1,,,9.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2023,27.3,,,9.0,,103.0,,,
IT,PGE15_UAPV,DIRVOL,2013,5.5,,,9.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2023,4.5,,,9.0,,201.0,,,
IT,PGE15_UAPV,DIRVOL,2013,44.3,,,9.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2023,23.3,,,9.0,,202.0,,,
IT,PGE15_UAPV,DIRVOL,2013,4.0,,,9.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2023,2.7,,,9.0,,301.0,,,
IT,PGE15_UAPV,DIRVOL,2013,2.4,,,9.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2023,3.1,,,9.0,,302.0,,,
IT,PGE15_UAPV,DIRVOL,2013,16.1,,,9.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2023,26.1,,,9.0,,40.0,,,
IT,PGE15_UAPV,DIRVOL,2013,5.8,,,9.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2023,4.9,,,9.0,,99.0,,,
IT,PGE15_UAPV,DIRVOL,2013,3.1,,,9.0,,60.0,,,
IT,PGE15_UAPV,DIRVOL,2023,4.1,,,9.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2013,8.9,,,1.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.6,,,1.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2013,6.9,,,1.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2023,8.6,,,1.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2013,33.5,,,1.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2023,26.3,,,1.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2013,4.9,,,1.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2023,7.2,,,1.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2013,18.4,,,1.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2023,21.4,,,1.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2013,1.5,,,1.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2023,1.7,,,1.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2013,3.5,,,1.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2023,5.7,,,1.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2013,10.7,,,1.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2023,15.6,,,1.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2013,8.9,,,1.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.6,,,1.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2013,11.8,,,1.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.7,,,1.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2013,3.8,,,2.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2023,3.5,,,2.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2013,7.5,,,2.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2023,7.6,,,2.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2013,30.8,,,2.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2023,27.7,,,2.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2013,7.1,,,2.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.1,,,2.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2013,29.6,,,2.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2023,32.2,,,2.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2013,1.1,,,2.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2023,2.1,,,2.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2013,0.8,,,2.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2023,2.3,,,2.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2013,14.4,,,2.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2023,14.9,,,2.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2013,7.0,,,2.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2023,5.8,,,2.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2013,4.9,,,2.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2023,3.0,,,2.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2013,6.5,,,9.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2023,5.1,,,9.0,,101.0,,,
IT,PGE15_UAPV,ORGVOL,2013,7.2,,,9.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2023,8.1,,,9.0,,102.0,,,
IT,PGE15_UAPV,ORGVOL,2013,32.3,,,9.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2023,26.9,,,9.0,,103.0,,,
IT,PGE15_UAPV,ORGVOL,2013,5.9,,,9.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.7,,,9.0,,201.0,,,
IT,PGE15_UAPV,ORGVOL,2013,23.6,,,9.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2023,26.6,,,9.0,,202.0,,,
IT,PGE15_UAPV,ORGVOL,2013,1.3,,,9.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2023,1.9,,,9.0,,301.0,,,
IT,PGE15_UAPV,ORGVOL,2013,2.3,,,9.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2023,4.0,,,9.0,,302.0,,,
IT,PGE15_UAPV,ORGVOL,2013,12.4,,,9.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2023,15.2,,,9.0,,40.0,,,
IT,PGE15_UAPV,ORGVOL,2013,7.9,,,9.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2023,6.2,,,9.0,,99.0,,,
IT,PGE15_UAPV,ORGVOL,2013,8.6,,,9.0,,60.0,,,
IT,PGE15_UAPV,ORGVOL,2023,5.0,,,9.0,,60.0,,,
IT,PGE15_UAPV,TOTAL,2013,13.5,,,1.0,,99.0,,,
IT,PGE15_UAPV,TOTAL,2023,9.4,,,1.0,,99.0,,,
IT,PGE15_UAPV,TOTAL,2013,12.0,,,2.0,,99.0,,,
IT,PGE15_UAPV,TOTAL,2023,8.9,,,2.0,,99.0,,,
IT,PGE15_UAPV,TOTAL,2013,12.7,,,9.0,,99.0,,,
IT,PGE15_UAPV,TOTAL,2023,9.1,,,9.0,,99.0,,,
IT,HUA_15,DIRVOL,2013,20946.0,,,1.0,,99.0,,,
IT,HUA_15,DIRVOL,2023,12397.0,,,1.0,,99.0,,,
IT,HUA_15,DIRVOL,2013,27289.0,,,2.0,,99.0,,,
IT,HUA_15,DIRVOL,2023,15295.0,,,2.0,,99.0,,,
IT,HUA_15,DIRVOL,2013,726.0,,,9.0,,101.0,,,
IT,HUA_15,DIRVOL,2013,3330.0,,,9.0,,102.0,,,
IT,HUA_15,DIRVOL,2023,2192.0,,,9.0,,102.0,,,
IT,HUA_15,DIRVOL,2013,6038.0,,,9.0,,103.0,,,
IT,HUA_15,DIRVOL,2023,6648.0,,,9.0,,103.0,,,
IT,HUA_15,DIRVOL,2013,2302.0,,,9.0,,201.0,,,
IT,HUA_15,DIRVOL,2023,603.0,,,9.0,,201.0,,,
IT,HUA_15,DIRVOL,2013,26470.0,,,9.0,,202.0,,,
IT,HUA_15,DIRVOL,2023,8330.0,,,9.0,,202.0,,,
IT,HUA_15,DIRVOL,2013,2273.0,,,9.0,,301.0,,,
IT,HUA_15,DIRVOL,2023,420.0,,,9.0,,301.0,,,
IT,HUA_15,DIRVOL,2013,821.0,,,9.0,,302.0,,,
IT,HUA_15,DIRVOL,2023,798.0,,,9.0,,302.0,,,
IT,HUA_15,DIRVOL,2013,5627.0,,,9.0,,40.0,,,
IT,HUA_15,DIRVOL,2023,8313.0,,,9.0,,40.0,,,
IT,HUA_15,DIRVOL,2013,48236.0,,,9.0,,99.0,,,
IT,HUA_15,DIRVOL,2023,27692.0,,,9.0,,99.0,,,
IT,HUA_15,DIRVOL,2013,650.0,,,9.0,,60.0,,,
IT,HUA_15,DIRVOL,2023,211.0,,,9.0,,60.0,,,
IT,HUA_15,ORGVOL,2013,42352.0,,,1.0,,99.0,,,
IT,HUA_15,ORGVOL,2023,29667.0,,,1.0,,99.0,,,
IT,HUA_15,ORGVOL,2013,34702.0,,,2.0,,99.0,,,
IT,HUA_15,ORGVOL,2023,26917.0,,,2.0,,99.0,,,
IT,HUA_15,ORGVOL,2013,6741.0,,,9.0,,101.0,,,
IT,HUA_15,ORGVOL,2023,4153.0,,,9.0,,101.0,,,
IT,HUA_15,ORGVOL,2013,6695.0,,,9.0,,102.0,,,
IT,HUA_15,ORGVOL,2023,4193.0,,,9.0,,102.0,,,
IT,HUA_15,ORGVOL,2013,25684.0,,,9.0,,103.0,,,
IT,HUA_15,ORGVOL,2023,12645.0,,,9.0,,103.0,,,
IT,HUA_15,ORGVOL,2013,6305.0,,,9.0,,201.0,,,
IT,HUA_15,ORGVOL,2023,4941.0,,,9.0,,201.0,,,
IT,HUA_15,ORGVOL,2013,17153.0,,,9.0,,202.0,,,
IT,HUA_15,ORGVOL,2023,15768.0,,,9.0,,202.0,,,
IT,HUA_15,ORGVOL,2013,658.0,,,9.0,,301.0,,,
IT,HUA_15,ORGVOL,2023,945.0,,,9.0,,301.0,,,
IT,HUA_15,ORGVOL,2013,2239.0,,,9.0,,302.0,,,
IT,HUA_15,ORGVOL,2023,3786.0,,,9.0,,302.0,,,
IT,HUA_15,ORGVOL,2013,10183.0,,,9.0,,40.0,,,
IT,HUA_15,ORGVOL,2023,8959.0,,,9.0,,40.0,,,
IT,HUA_15,ORGVOL,2013,77053.0,,,9.0,,99.0,,,
IT,HUA_15,ORGVOL,2023,56585.0,,,9.0,,99.0,,,
IT,HUA_15,ORGVOL,2013,1397.0,,,9.0,,60.0,,,
IT,HUA_15,ORGVOL,2023,812.0,,,9.0,,60.0,,,
IT,HUA_15,TOTAL,2013,63298.0,,,1.0,,99.0,,,
IT,HUA_15,TOTAL,2023,42064.0,,,1.0,,99.0,,,
IT,HUA_15,TOTAL,2013,61991.0,,,2.0,,99.0,,,
IT,HUA_15,TOTAL,2023,42212.0,,,2.0,,99.0,,,
IT,HUA_15,TOTAL,2013,125289.0,,,9.0,,99.0,,,
IT,HUA_15,TOTAL,2023,84276.0,,,9.0,,99.0,,,
IT,HAUA_15,DIRVOL,2013,14.6,,,1.0,,99.0,,,
IT,HAUA_15,DIRVOL,2023,10.5,,,1.0,,99.0,,,
IT,HAUA_15,DIRVOL,2013,17.2,,,2.0,,99.0,,,
IT,HAUA_15,DIRVOL,2023,11.4,,,2.0,,99.0,,,
IT,HAUA_15,DIRVOL,2013,19.6,,,9.0,,101.0,,,
IT,HAUA_15,DIRVOL,2013,15.0,,,9.0,,102.0,,,
IT,HAUA_15,DIRVOL,2023,10.2,,,9.0,,102.0,,,
IT,HAUA_15,DIRVOL,2013,12.5,,,9.0,,103.0,,,
IT,HAUA_15,DIRVOL,2023,9.6,,,9.0,,103.0,,,
IT,HAUA_15,DIRVOL,2013,13.9,,,9.0,,201.0,,,
IT,HAUA_15,DIRVOL,2023,5.3,,,9.0,,201.0,,,
IT,HAUA_15,DIRVOL,2013,19.8,,,9.0,,202.0,,,
IT,HAUA_15,DIRVOL,2023,14.1,,,9.0,,202.0,,,
IT,HAUA_15,DIRVOL,2013,18.6,,,9.0,,301.0,,,
IT,HAUA_15,DIRVOL,2023,6.2,,,9.0,,301.0,,,
IT,HAUA_15,DIRVOL,2013,11.5,,,9.0,,302.0,,,
IT,HAUA_15,DIRVOL,2023,10.3,,,9.0,,302.0,,,
IT,HAUA_15,DIRVOL,2013,11.6,,,9.0,,40.0,,,
IT,HAUA_15,DIRVOL,2023,12.6,,,9.0,,40.0,,,
IT,HAUA_15,DIRVOL,2013,16.0,,,9.0,,99.0,,,
IT,HAUA_15,DIRVOL,2023,11.0,,,9.0,,99.0,,,
IT,HAUA_15,DIRVOL,2013,7.0,,,9.0,,60.0,,,
IT,HAUA_15,DIRVOL,2023,2.0,,,9.0,,60.0,,,
IT,HAUA_15,ORGVOL,2013,19.1,,,1.0,,99.0,,,
IT,HAUA_15,ORGVOL,2023,18.0,,,1.0,,99.0,,,
IT,HAUA_15,ORGVOL,2013,18.3,,,2.0,,99.0,,,
IT,HAUA_15,ORGVOL,2023,17.6,,,2.0,,99.0,,,
IT,HAUA_15,ORGVOL,2013,25.1,,,9.0,,101.0,,,
IT,HAUA_15,ORGVOL,2023,25.6,,,9.0,,101.0,,,
IT,HAUA_15,ORGVOL,2013,22.6,,,9.0,,102.0,,,
IT,HAUA_15,ORGVOL,2023,16.3,,,9.0,,102.0,,,
IT,HAUA_15,ORGVOL,2013,19.3,,,9.0,,103.0,,,
IT,HAUA_15,ORGVOL,2023,14.8,,,9.0,,103.0,,,
IT,HAUA_15,ORGVOL,2013,25.9,,,9.0,,201.0,,,
IT,HAUA_15,ORGVOL,2023,23.3,,,9.0,,201.0,,,
IT,HAUA_15,ORGVOL,2013,17.7,,,9.0,,202.0,,,
IT,HAUA_15,ORGVOL,2023,18.7,,,9.0,,202.0,,,
IT,HAUA_15,ORGVOL,2013,12.3,,,9.0,,301.0,,,
IT,HAUA_15,ORGVOL,2023,15.9,,,9.0,,301.0,,,
IT,HAUA_15,ORGVOL,2013,23.8,,,9.0,,302.0,,,
IT,HAUA_15,ORGVOL,2023,29.5,,,9.0,,302.0,,,
IT,HAUA_15,ORGVOL,2013,20.0,,,9.0,,40.0,,,
IT,HAUA_15,ORGVOL,2023,18.5,,,9.0,,40.0,,,
IT,HAUA_15,ORGVOL,2013,18.7,,,9.0,,99.0,,,
IT,HAUA_15,ORGVOL,2023,17.8,,,9.0,,99.0,,,
IT,HAUA_15,ORGVOL,2013,3.9,,,9.0,,60.0,,,
IT,HAUA_15,ORGVOL,2023,5.2,,,9.0,,60.0,,,
IT,HAUA_15,TOTAL,2013,18.8,,,1.0,,99.0,,,
IT,HAUA_15,TOTAL,2023,18.0,,,1.0,,99.0,,,
IT,HAUA_15,TOTAL,2013,19.2,,,2.0,,99.0,,,
IT,HAUA_15,TOTAL,2023,18.0,,,2.0,,99.0,,,
IT,HAUA_15,TOTAL,2013,19.0,,,9.0,,99.0,,,
IT,HAUA_15,TOTAL,2023,18.0,,,9.0,,99.0,,,
IT,PGE15_UAAV,DIRVOL,2013,347.0,,,,,,3.0,99.0,
IT,PGE15_UAAV,DIRVOL,2023,162.0,,,,,,3.0,99.0,
IT,PGE15_UAAV,DIRVOL,2013,772.0,,,,,,4.0,99.0,
IT,PGE15_UAAV,DIRVOL,2023,619.0,,,,,,4.0,99.0,
IT,PGE15_UAAV,DIRVOL,2013,1177.0,,,,,,7.0,99.0,
IT,PGE15_UAAV,DIRVOL,2023,1052.0,,,,,,7.0,99.0,
IT,PGE15_UAAV,DIRVOL,2013,719.0,,,,,,11.0,99.0,
IT,PGE15_UAAV,DIRVOL,2023,694.0,,,,,,11.0,99.0,
IT,PGE15_UAAV,DIRVOL,2013,1514.0,,,,,,99.0,1.0,
IT,PGE15_UAAV,DIRVOL,2023,1176.0,,,,,,99.0,1.0,
IT,PGE15_UAAV,DIRVOL,2013,1502.0,,,,,,99.0,11.0,
IT,PGE15_UAAV,DIRVOL,2023,1351.0,,,,,,99.0,11.0,
IT,PGE15_UAAV,DIRVOL,2013,364.0,,,,,,99.0,4.0,
IT,PGE15_UAAV,DIRVOL,2023,297.0,,,,,,99.0,4.0,
IT,PGE15_UAAV,DIRVOL,2013,188.0,,,,,,99.0,5.0,
IT,PGE15_UAAV,DIRVOL,2023,174.0,,,,,,99.0,5.0,
IT,PGE15_UAAV,DIRVOL,2013,544.0,,,,,,99.0,6.0,
IT,PGE15_UAAV,DIRVOL,2023,624.0,,,,,,99.0,6.0,
IT,PGE15_UAAV,DIRVOL,2013,81.0,,,,,,99.0,7.0,
IT,PGE15_UAAV,DIRVOL,2023,83.0,,,,,,99.0,7.0,
IT,PGE15_UAAV,DIRVOL,2013,325.0,,,,,,99.0,12.0,
IT,PGE15_UAAV,DIRVOL,2023,173.0,,,,,,99.0,12.0,
IT,PGE15_UAAV,DIRVOL,2013,3016.0,,,,,,99.0,99.0,
IT,PGE15_UAAV,DIRVOL,2023,2526.0,,,,,,99.0,99.0,
IT,PGE15_UAAV,ORGVOL,2013,318.0,,,,,,3.0,99.0,
IT,PGE15_UAAV,ORGVOL,2023,157.0,,,,,,3.0,99.0,
IT,PGE15_UAAV,ORGVOL,2013,1075.0,,,,,,4.0,99.0,
IT,PGE15_UAAV,ORGVOL,2023,770.0,,,,,,4.0,99.0,
IT,PGE15_UAAV,ORGVOL,2013,1830.0,,,,,,7.0,99.0,
IT,PGE15_UAAV,ORGVOL,2023,1350.0,,,,,,7.0,99.0,
IT,PGE15_UAAV,ORGVOL,2013,899.0,,,,,,11.0,99.0,
IT,PGE15_UAAV,ORGVOL,2023,898.0,,,,,,11.0,99.0,
IT,PGE15_UAAV,ORGVOL,2013,2004.0,,,,,,99.0,1.0,
IT,PGE15_UAAV,ORGVOL,2023,1393.0,,,,,,99.0,1.0,
IT,PGE15_UAAV,ORGVOL,2013,2118.0,,,,,,99.0,11.0,
IT,PGE15_UAAV,ORGVOL,2023,1781.0,,,,,,99.0,11.0,
IT,PGE15_UAAV,ORGVOL,2013,426.0,,,,,,99.0,4.0,
IT,PGE15_UAAV,ORGVOL,2023,310.0,,,,,,99.0,4.0,
IT,PGE15_UAAV,ORGVOL,2013,417.0,,,,,,99.0,5.0,
IT,PGE15_UAAV,ORGVOL,2023,277.0,,,,,,99.0,5.0,
IT,PGE15_UAAV,ORGVOL,2013,835.0,,,,,,99.0,6.0,
IT,PGE15_UAAV,ORGVOL,2023,923.0,,,,,,99.0,6.0,
IT,PGE15_UAAV,ORGVOL,2013,84.0,,,,,,99.0,7.0,
IT,PGE15_UAAV,ORGVOL,2023,100.0,,,,,,99.0,7.0,
IT,PGE15_UAAV,ORGVOL,2013,356.0,,,,,,99.0,12.0,
IT,PGE15_UAAV,ORGVOL,2023,170.0,,,,,,99.0,12.0,
IT,PGE15_UAAV,ORGVOL,2013,4123.0,,,,,,99.0,99.0,
IT,PGE15_UAAV,ORGVOL,2023,3175.0,,,,,,99.0,99.0,
IT,PGE15_UAPV,DIRVOL,2013,3.3,,,,,,3.0,99.0,
IT,PGE15_UAPV,DIRVOL,2023,2.4,,,,,,3.0,99.0,
IT,PGE15_UAPV,DIRVOL,2013,4.6,,,,,,4.0,99.0,
IT,PGE15_UAPV,DIRVOL,2023,4.0,,,,,,4.0,99.0,
IT,PGE15_UAPV,DIRVOL,2013,6.4,,,,,,7.0,99.0,
IT,PGE15_UAPV,DIRVOL,2023,5.1,,,,,,7.0,99.0,
IT,PGE15_UAPV,DIRVOL,2013,10.9,,,,,,11.0,99.0,
IT,PGE15_UAPV,DIRVOL,2023,7.9,,,,,,11.0,99.0,
IT,PGE15_UAPV,DIRVOL,2013,6.9,,,,,,99.0,1.0,
